word,transcription,vowel_stress,original_transcription
срещнел,'srɛʃnɛɫ,sr'ɛʃnɛɫ,ˈsrɛʃnɛɫ
срещнело,'srɛʃnɛɫo̝,sr'ɛʃnɛɫo̝,ˈsrɛʃnɛɫo̝
срещнем,'srɛʃnɛm,sr'ɛʃnɛm,ˈsrɛʃnɛm
срещнеш,'srɛʃnɛʃ,sr'ɛʃnɛʃ,ˈsrɛʃnɛʃ
сряда,'srʲadə,srʲ'adə,ˈsrʲadə
стадион,stədi'ɔn,stədi'ɔn,stədiˈɔn
старателен,stə'ratɛlɛn,stər'atɛlɛn,stəˈratɛlɛn
стипца,'stiptsə,st'iptsə,ˈstiptsə
стомана,sto'manə,stom'anə,stoˈmanə
стреме,'strɛmɛ,str'ɛmɛ,ˈstrɛmɛ
строели,st̪ro'ɛli,st̪ro'ɛli,st̪roˈɛli
строенета,st̪ro'ɛnɛt̪ə,st̪ro'ɛnɛt̪ə,st̪roˈɛnɛt̪ə
строените,st̪ro'ɛnit̪ɛ,st̪ro'ɛnit̪ɛ,st̪roˈɛnit̪ɛ
строения,st̪ro'ɛnijə,st̪ro'ɛnijə,st̪roˈɛnijə
строеният,st̪ro'ɛnijət̪,st̪ro'ɛnijət̪,st̪roˈɛnijət̪
строенията,st̪ro'ɛnijət̪ə,st̪ro'ɛnijət̪ə,st̪roˈɛnijət̪ə
строеното,st̪ro'ɛno̝t̪o̝,st̪ro'ɛno̝t̪o̝,st̪roˈɛno̝t̪o̝
строи,st̪ro'i,st̪ro'i,st̪roˈi
строил,st̪ro'iɫ,st̪ro'iɫ,st̪roˈiɫ
строим,st̪ro'im,st̪ro'im,st̪roˈim
стройте,'st̪rɔjt̪ɛ,st̪r'ɔjt̪ɛ,ˈst̪rɔjt̪ɛ
строяхме,st̪ro'jaxmɛ,st̪roj'axmɛ,st̪roˈjaxmɛ
строящите,st̪ro'jaʃt̪it̪ɛ,st̪roj'aʃt̪it̪ɛ,st̪roˈjaʃt̪it̪ɛ
стръв,strɤf,strɤf,strɤf
студент,stu'dɛnt,stud'ɛnt,stuˈdɛnt
студентствалата,st̪o'd̪ɛnt̪st̪vəɫət̪ə,st̪od̪'ɛnt̪st̪vəɫət̪ə,st̪oˈd̪ɛnt̪st̪vəɫət̪ə
студентстването,st̪o'd̪ɛnt̪st̪vənɛt̪o̝,st̪od̪'ɛnt̪st̪vənɛt̪o̝,st̪oˈd̪ɛnt̪st̪vənɛt̪o̝
студентствания,st̪o'd̪ɛnt̪st̪vənijə,st̪od̪'ɛnt̪st̪vənijə,st̪oˈd̪ɛnt̪st̪vənijə
студентствахме,st̪o'd̪ɛnt̪st̪vəxmɛ,st̪od̪'ɛnt̪st̪vəxmɛ,st̪oˈd̪ɛnt̪st̪vəxmɛ
сушали,so'ʃali,soʃ'ali,soˈʃali
сушахте,so'ʃaxt̪ɛ,soʃ'axt̪ɛ,soˈʃaxt̪ɛ
сушащи,so'ʃaʃt̪i,soʃ'aʃt̪i,soˈʃaʃt̪i
сушащите,so'ʃaʃt̪it̪ɛ,soʃ'aʃt̪it̪ɛ,soˈʃaʃt̪it̪ɛ
сушащият,so'ʃaʃt̪ijət̪,soʃ'aʃt̪ijət̪,soˈʃaʃt̪ijət̪
сушената,so'ʃɛnət̪ə,soʃ'ɛnət̪ə,soˈʃɛnət̪ə
сушенето,so'ʃɛnɛt̪o̝,soʃ'ɛnɛt̪o̝,soˈʃɛnɛt̪o̝
сушеха,so'ʃɛxə,soʃ'ɛxə,soˈʃɛxə
сушехте,so'ʃɛxt̪ɛ,soʃ'ɛxt̪ɛ,soˈʃɛxt̪ɛ
сушилия,so'ʃilijə,soʃ'ilijə,soˈʃilijə
сушилият,so'ʃilijət̪,soʃ'ilijət̪,soˈʃilijət̪
сушило,so'ʃiɫo̝,soʃ'iɫo̝,soˈʃiɫo̝
счупва,'stʃupvə,stʃ'upvə,ˈstʃupvə
счупваме,'stʃupvəmɛ,stʃ'upvəmɛ,ˈstʃupvəmɛ
счупван,'stʃupvən,stʃ'upvən,ˈstʃupvən
счупвана,'stʃupvənə,stʃ'upvənə,ˈstʃupvənə
счупванетата,'stʃupvənɛt̪ət̪ə,stʃ'upvənɛt̪ət̪ə,ˈstʃupvənɛt̪ət̪ə
счупваните,'stʃupvənit̪ɛ,stʃ'upvənit̪ɛ,ˈstʃupvənit̪ɛ
счупваното,'stʃupvəno̝t̪o̝,stʃ'upvəno̝t̪o̝,ˈstʃupvəno̝t̪o̝
счупваха,'stʃupvəxə,stʃ'upvəxə,ˈstʃupvəxə
счупваш,'stʃupvəʃ,stʃ'upvəʃ,ˈstʃupvəʃ
счупени,'stʃupɛni,stʃ'upɛni,ˈstʃupɛni
счупилото,'stʃupiɫo̝t̪o̝,stʃ'upiɫo̝t̪o̝,ˈstʃupiɫo̝t̪o̝
счупите,'stʃupit̪ɛ,stʃ'upit̪ɛ,ˈstʃupit̪ɛ
счупих,'stʃupix,stʃ'upix,ˈstʃupix
счупя,'stʃupʲə,stʃ'upʲə,ˈstʃupʲə
счупят,'stʃupʲət̪,stʃ'upʲət̪,ˈstʃupʲət̪
събудена,sɐ'bud̪ɛnə,sɐb'ud̪ɛnə,sɐˈbud̪ɛnə
събудената,sɐ'bud̪ɛnət̪ə,sɐb'ud̪ɛnət̪ə,sɐˈbud̪ɛnət̪ə
събудени,sɐ'bud̪ɛni,sɐb'ud̪ɛni,sɐˈbud̪ɛni
събудените,sɐ'bud̪ɛnit̪ɛ,sɐb'ud̪ɛnit̪ɛ,sɐˈbud̪ɛnit̪ɛ
събудения,sɐ'bud̪ɛnijə,sɐb'ud̪ɛnijə,sɐˈbud̪ɛnijə
събуденият,sɐ'bud̪ɛnijət̪,sɐb'ud̪ɛnijət̪,sɐˈbud̪ɛnijət̪
събуденото,sɐ'bud̪ɛno̝t̪o̝,sɐb'ud̪ɛno̝t̪o̝,sɐˈbud̪ɛno̝t̪o̝
събудех,sɐ'bud̪ɛx,sɐb'ud̪ɛx,sɐˈbud̪ɛx
събудехме,sɐ'bud̪ɛxmɛ,sɐb'ud̪ɛxmɛ,sɐˈbud̪ɛxmɛ
събудехте,sɐ'bud̪ɛxt̪ɛ,sɐb'ud̪ɛxt̪ɛ,sɐˈbud̪ɛxt̪ɛ
събудил,sɐ'bud̪iɫ,sɐb'ud̪iɫ,sɐˈbud̪iɫ
събудилото,sɐ'bud̪iɫo̝t̪o̝,sɐb'ud̪iɫo̝t̪o̝,sɐˈbud̪iɫo̝t̪o̝
събудиха,sɐ'bud̪ixə,sɐb'ud̪ixə,sɐˈbud̪ixə
събуждайки,sɐ'buʒd̪əjkʲi,sɐb'uʒd̪əjkʲi,sɐˈbuʒd̪əjkʲi
събуждайте,sɐ'buʒd̪əjt̪ɛ,sɐb'uʒd̪əjt̪ɛ,sɐˈbuʒd̪əjt̪ɛ
събуждалите,sɐ'buʒd̪əlit̪ɛ,sɐb'uʒd̪əlit̪ɛ,sɐˈbuʒd̪əlit̪ɛ
събуждам,sɐ'buʒd̪əm,sɐb'uʒd̪əm,sɐˈbuʒd̪əm
събуждан,sɐ'buʒd̪ən,sɐb'uʒd̪ən,sɐˈbuʒd̪ən
събуждат,sɐ'buʒd̪ət̪,sɐb'uʒd̪ət̪,sɐˈbuʒd̪ət̪
събуждахте,sɐ'buʒd̪əxt̪ɛ,sɐb'uʒd̪əxt̪ɛ,sɐˈbuʒd̪əxt̪ɛ
събуждащите,sɐ'buʒd̪əʃt̪it̪ɛ,sɐb'uʒd̪əʃt̪it̪ɛ,sɐˈbuʒd̪əʃt̪it̪ɛ
събуждащия,sɐ'buʒd̪əʃt̪ijə,sɐb'uʒd̪əʃt̪ijə,sɐˈbuʒd̪əʃt̪ijə
събуждащият,sɐ'buʒd̪əʃt̪ijət̪,sɐb'uʒd̪əʃt̪ijət̪,sɐˈbuʒd̪əʃt̪ijət̪
събуждащото,sɐ'buʒd̪əʃt̪o̝t̪o̝,sɐb'uʒd̪əʃt̪o̝t̪o̝,sɐˈbuʒd̪əʃt̪o̝t̪o̝
съветва,sɐ'vɛt̪və,sɐv'ɛt̪və,sɐˈvɛt̪və
съветвалата,sɐ'vɛt̪vəɫət̪ə,sɐv'ɛt̪vəɫət̪ə,sɐˈvɛt̪vəɫət̪ə
съветвалият,sɐ'vɛt̪vəlijət̪,sɐv'ɛt̪vəlijət̪,sɐˈvɛt̪vəlijət̪
съветвахме,sɐ'vɛt̪vəxmɛ,sɐv'ɛt̪vəxmɛ,sɐˈvɛt̪vəxmɛ
съветваш,sɐ'vɛt̪vəʃ,sɐv'ɛt̪vəʃ,sɐˈvɛt̪vəʃ
съветващи,sɐ'vɛt̪vəʃt̪i,sɐv'ɛt̪vəʃt̪i,sɐˈvɛt̪vəʃt̪i
съветващият,sɐ'vɛt̪vəʃt̪ijət̪,sɐv'ɛt̪vəʃt̪ijət̪,sɐˈvɛt̪vəʃt̪ijət̪
съгласели,səɡɫɐ'sɛli,səɡɫɐs'ɛli,səɡɫɐˈsɛli
съгласеше,səɡɫɐ'sɛʃɛ,səɡɫɐs'ɛʃɛ,səɡɫɐˈsɛʃɛ
съгласявайте,səɡɫɐ'sʲavəjt̪ɛ,səɡɫɐsʲ'avəjt̪ɛ,səɡɫɐˈsʲavəjt̪ɛ
съгласявал,səɡɫɐ'sʲavəɫ,səɡɫɐsʲ'avəɫ,səɡɫɐˈsʲavəɫ
съгласявала,səɡɫɐ'sʲavəɫə,səɡɫɐsʲ'avəɫə,səɡɫɐˈsʲavəɫə
съгласявалата,səɡɫɐ'sʲavəɫət̪ə,səɡɫɐsʲ'avəɫət̪ə,səɡɫɐˈsʲavəɫət̪ə
съгласявалия,səɡɫɐ'sʲavəlijə,səɡɫɐsʲ'avəlijə,səɡɫɐˈsʲavəlijə
съгласявам се,səɡɫɐ'sʲavəm sɛ,səɡɫɐsʲ'avəm sɛ,səɡɫɐˈsʲavəm sɛ
съгласяване,səɡɫɐ'sʲavənɛ,səɡɫɐsʲ'avənɛ,səɡɫɐˈsʲavənɛ
съгласяванетата,səɡɫɐ'sʲavənɛt̪ət̪ə,səɡɫɐsʲ'avənɛt̪ət̪ə,səɡɫɐˈsʲavənɛt̪ət̪ə
съгласявахте,səɡɫɐ'sʲavəxt̪ɛ,səɡɫɐsʲ'avəxt̪ɛ,səɡɫɐˈsʲavəxt̪ɛ
съгласяваща,səɡɫɐ'sʲavəʃt̪ə,səɡɫɐsʲ'avəʃt̪ə,səɡɫɐˈsʲavəʃt̪ə
съгласяващата,səɡɫɐ'sʲavəʃt̪ət̪ə,səɡɫɐsʲ'avəʃt̪ət̪ə,səɡɫɐˈsʲavəʃt̪ət̪ə
съгласяващият,səɡɫɐ'sʲavəʃt̪ijət̪,səɡɫɐsʲ'avəʃt̪ijət̪,səɡɫɐˈsʲavəʃt̪ijət̪
съгласяла,səɡɫɐ'sʲaɫə,səɡɫɐsʲ'aɫə,səɡɫɐˈsʲaɫə
съгласяло,səɡɫɐ'sʲaɫo̝,səɡɫɐsʲ'aɫo̝,səɡɫɐˈsʲaɫo̝
съгласят,səɡɫɐ'sʲɤt̪,səɡɫɐsʲ'ɤt̪,səɡɫɐˈsʲɤt̪
съгласях,səɡɫɐ'sʲax,səɡɫɐsʲ'ax,səɡɫɐˈsʲax
съгласяхме,səɡɫɐ'sʲaxmɛ,səɡɫɐsʲ'axmɛ,səɡɫɐˈsʲaxmɛ
създавайте,sɐz'd̪avəjt̪ɛ,sɐzd̪'avəjt̪ɛ,sɐzˈd̪avəjt̪ɛ
създавала,sɐz'd̪avəɫə,sɐzd̪'avəɫə,sɐzˈd̪avəɫə
създавам,sɐz'd̪avəm,sɐzd̪'avəm,sɐzˈd̪avəm
създавано,sɐz'd̪avəno̝,sɐzd̪'avəno̝,sɐzˈd̪avəno̝
създаваното,sɐz'd̪avəno̝t̪o̝,sɐzd̪'avəno̝t̪o̝,sɐzˈd̪avəno̝t̪o̝
създавате,sɐz'd̪avət̪ɛ,sɐzd̪'avət̪ɛ,sɐzˈd̪avət̪ɛ
създаваха,sɐz'd̪avəxə,sɐzd̪'avəxə,sɐzˈd̪avəxə
създавахме,sɐz'd̪avəxmɛ,sɐzd̪'avəxmɛ,sɐzˈd̪avəxmɛ
създавахте,sɐz'd̪avəxt̪ɛ,sɐzd̪'avəxt̪ɛ,sɐzˈd̪avəxt̪ɛ
създаващия,sɐz'd̪avəʃt̪ijə,sɐzd̪'avəʃt̪ijə,sɐzˈd̪avəʃt̪ijə
създадохте,sɐz'd̪ad̪o̝xt̪ɛ,sɐzd̪'ad̪o̝xt̪ɛ,sɐzˈd̪ad̪o̝xt̪ɛ
създадял,səzd̪ɐ'dʲaɫ,səzd̪ɐdʲ'aɫ,səzd̪ɐˈdʲaɫ
създадяхме,səzd̪ɐ'dʲaxmɛ,səzd̪ɐdʲ'axmɛ,səzd̪ɐˈdʲaxmɛ
създам,sɐz'd̪am,sɐzd̪'am,sɐzˈd̪am
съзирайки,sɐ'ziɾəjkʲi,sɐz'iɾəjkʲi,sɐˈziɾəjkʲi
съзиралата,sɐ'ziɾəɫət̪ə,sɐz'iɾəɫət̪ə,sɐˈziɾəɫət̪ə
съзирали,sɐ'ziɾəli,sɐz'iɾəli,sɐˈziɾəli
съзиралият,sɐ'ziɾəlijət̪,sɐz'iɾəlijət̪,sɐˈziɾəlijət̪
съзиралото,sɐ'ziɾəɫo̝t̪o̝,sɐz'iɾəɫo̝t̪o̝,sɐˈziɾəɫo̝t̪o̝
съзиранета,sɐ'ziɾənɛt̪ə,sɐz'iɾənɛt̪ə,sɐˈziɾənɛt̪ə
съзирани,sɐ'ziɾəni,sɐz'iɾəni,sɐˈziɾəni
съзирано,sɐ'ziɾəno̝,sɐz'iɾəno̝,sɐˈziɾəno̝
съзираното,sɐ'ziɾəno̝t̪o̝,sɐz'iɾəno̝t̪o̝,sɐˈziɾəno̝t̪o̝
съзирах,sɐ'ziɾəx,sɐz'iɾəx,sɐˈziɾəx
съзираха,sɐ'ziɾəxə,sɐz'iɾəxə,sɐˈziɾəxə
съзиращата,sɐ'ziɾəʃt̪ət̪ə,sɐz'iɾəʃt̪ət̪ə,sɐˈziɾəʃt̪ət̪ə
съзиращо,sɐ'ziɾəʃt̪o̝,sɐz'iɾəʃt̪o̝,sɐˈziɾəʃt̪o̝
съзрелия,sɐ'zrɛlijə,sɐzr'ɛlijə,sɐˈzrɛlijə
съзрялата,sɐ'zrʲaɫət̪ə,sɐzrʲ'aɫət̪ə,sɐˈzrʲaɫət̪ə
съзрялото,sɐ'zrʲaɫo̝t̪o̝,sɐzrʲ'aɫo̝t̪o̝,sɐˈzrʲaɫo̝t̪o̝
съзряна,sɐ'zrʲanə,sɐzrʲ'anə,sɐˈzrʲanə
съзряно,sɐ'zrʲano̝,sɐzrʲ'ano̝,sɐˈzrʲano̝
сънувай,sɐ'nuvəj,sɐn'uvəj,sɐˈnuvəj
сънували,səno'vali,sənov'ali,sənoˈvali
сънувалото,səno'vaɫo̝t̪o̝,sənov'aɫo̝t̪o̝,sənoˈvaɫo̝t̪o̝
сънувана,sɐ'nuvənə,sɐn'uvənə,sɐˈnuvənə
сънуванета,sɐ'nuvənɛt̪ə,sɐn'uvənɛt̪ə,sɐˈnuvənɛt̪ə
сънуващата,sɐ'nuvəʃt̪ət̪ə,sɐn'uvəʃt̪ət̪ə,sɐˈnuvəʃt̪ət̪ə
сънуващият,sɐ'nuvəʃt̪ijət̪,sɐn'uvəʃt̪ijət̪,sɐˈnuvəʃt̪ijət̪
съобщавалият,səop'ʃt̪avəlijət̪,səopʃt̪'avəlijət̪,səopˈʃt̪avəlijət̪
съобщаваме,səop'ʃt̪avəmɛ,səopʃt̪'avəmɛ,səopˈʃt̪avəmɛ
съобщаваната,səop'ʃt̪avənət̪ə,səopʃt̪'avənət̪ə,səopˈʃt̪avənət̪ə
съобщавания,səop'ʃt̪avənijə,səopʃt̪'avənijə,səopˈʃt̪avənijə
съобщавате,səop'ʃt̪avət̪ɛ,səopʃt̪'avət̪ɛ,səopˈʃt̪avət̪ɛ
съобщаващия,səop'ʃt̪avəʃt̪ijə,səopʃt̪'avəʃt̪ijə,səopˈʃt̪avəʃt̪ijə
съобщени,səop'ʃt̪ɛni,səopʃt̪'ɛni,səopˈʃt̪ɛni
съобщение,səop'ʃtɛniɛ,səopʃt'ɛniɛ,səopˈʃtɛniɛ
съобщеното,səop'ʃt̪ɛno̝t̪o̝,səopʃt̪'ɛno̝t̪o̝,səopˈʃt̪ɛno̝t̪o̝
съобщилата,səop'ʃt̪iɫət̪ə,səopʃt̪'iɫət̪ə,səopˈʃt̪iɫət̪ə
съобщили,səop'ʃt̪ili,səopʃt̪'ili,səopˈʃt̪ili
съобщило,səop'ʃt̪iɫo̝,səopʃt̪'iɫo̝,səopˈʃt̪iɫo̝
съобщилото,səop'ʃt̪iɫo̝t̪o̝,səopʃt̪'iɫo̝t̪o̝,səopˈʃt̪iɫo̝t̪o̝
съобщих,səop'ʃt̪ix,səopʃt̪'ix,səopˈʃt̪ix
съобщя,səop'ʃtʲɤ,səopʃtʲ'ɤ,səopˈʃtʲɤ
съобщяла,səop'ʃtʲaɫə,səopʃtʲ'aɫə,səopˈʃtʲaɫə
съобщях,səop'ʃtʲax,səopʃtʲ'ax,səopˈʃtʲax
съобщяхме,səop'ʃtʲaxmɛ,səopʃtʲ'axmɛ,səopˈʃtʲaxmɛ
съобщяхте,səop'ʃtʲaxt̪ɛ,səopʃtʲ'axt̪ɛ,səopˈʃtʲaxt̪ɛ
съперник,sə'pɛrnik,səp'ɛrnik,səˈpɛrnik
съперница,sə'pɛrnitsə,səp'ɛrnitsə,səˈpɛrnitsə
състезава,səst̪ɛ'zavə,səst̪ɛz'avə,səst̪ɛˈzavə
състезавалия,səst̪ɛ'zavəlijə,səst̪ɛz'avəlijə,səst̪ɛˈzavəlijə
състезаването,səst̪ɛ'zavənɛt̪o̝,səst̪ɛz'avənɛt̪o̝,səst̪ɛˈzavənɛt̪o̝
състезавания,səst̪ɛ'zavənijə,səst̪ɛz'avənijə,səst̪ɛˈzavənijə
състезават,səst̪ɛ'zavət̪,səst̪ɛz'avət̪,səst̪ɛˈzavət̪
състезавате,səst̪ɛ'zavət̪ɛ,səst̪ɛz'avət̪ɛ,səst̪ɛˈzavət̪ɛ
състезаваха,səst̪ɛ'zavəxə,səst̪ɛz'avəxə,səst̪ɛˈzavəxə
състезаващ,səst̪ɛ'zavəʃt̪,səst̪ɛz'avəʃt̪,səst̪ɛˈzavəʃt̪
състезаващият,səst̪ɛ'zavəʃt̪ijət̪,səst̪ɛz'avəʃt̪ijət̪,səst̪ɛˈzavəʃt̪ijət̪
състезаващото,səst̪ɛ'zavəʃt̪o̝t̪o̝,səst̪ɛz'avəʃt̪o̝t̪o̝,səst̪ɛˈzavəʃt̪o̝t̪o̝
съчетавай,sətʃɛ't̪avəj,sətʃɛt̪'avəj,sətʃɛˈt̪avəj
съчетавала,sətʃɛ't̪avəɫə,sətʃɛt̪'avəɫə,sətʃɛˈt̪avəɫə
съчетаваната,sətʃɛ't̪avənət̪ə,sətʃɛt̪'avənət̪ə,sətʃɛˈt̪avənət̪ə
съчетаване,sətʃɛ't̪avənɛ,sətʃɛt̪'avənɛ,sətʃɛˈt̪avənɛ
съчетаванета,sətʃɛ't̪avənɛt̪ə,sətʃɛt̪'avənɛt̪ə,sətʃɛˈt̪avənɛt̪ə
съчетавано,sətʃɛ't̪avəno̝,sətʃɛt̪'avəno̝,sətʃɛˈt̪avəno̝
съчетават,sətʃɛ't̪avət̪,sətʃɛt̪'avət̪,sətʃɛˈt̪avət̪
съчетавах,sətʃɛ't̪avəx,sətʃɛt̪'avəx,sətʃɛˈt̪avəx
съчетавахме,sətʃɛ't̪avəxmɛ,sətʃɛt̪'avəxmɛ,sətʃɛˈt̪avəxmɛ
съчетаващият,sətʃɛ't̪avəʃt̪ijət̪,sətʃɛt̪'avəʃt̪ijət̪,sətʃɛˈt̪avəʃt̪ijət̪
съчетаели,sətʃɛ't̪aɛli,sətʃɛt̪'aɛli,sətʃɛˈt̪aɛli
съчетаеше,sətʃɛ't̪aɛʃɛ,sətʃɛt̪'aɛʃɛ,sətʃɛˈt̪aɛʃɛ
съчетали,sətʃɛ't̪ali,sətʃɛt̪'ali,sətʃɛˈt̪ali
съчеталият,sətʃɛ't̪alijət̪,sətʃɛt̪'alijət̪,sətʃɛˈt̪alijət̪
съчетало,sətʃɛ't̪aɫo̝,sətʃɛt̪'aɫo̝,sətʃɛˈt̪aɫo̝
съчетаното,sətʃɛ't̪ano̝t̪o̝,sətʃɛt̪'ano̝t̪o̝,sətʃɛˈt̪ano̝t̪o̝
съчетах,sətʃɛ't̪ax,sətʃɛt̪'ax,sətʃɛˈt̪ax
съчка,'sɤtʃkə,s'ɤtʃkə,ˈsɤtʃkə
съществувайки,səʃt̪ɛs't̪vuvəjkʲi,səʃt̪ɛst̪v'uvəjkʲi,səʃt̪ɛsˈt̪vuvəjkʲi
съществувалите,səʃt̪ɛs't̪vuvəlit̪ɛ,səʃt̪ɛst̪v'uvəlit̪ɛ,səʃt̪ɛsˈt̪vuvəlit̪ɛ
съществуваха,səʃt̪ɛs't̪vuvəxə,səʃt̪ɛst̪v'uvəxə,səʃt̪ɛsˈt̪vuvəxə
съществувахте,səʃt̪ɛs't̪vuvəxt̪ɛ,səʃt̪ɛst̪v'uvəxt̪ɛ,səʃt̪ɛsˈt̪vuvəxt̪ɛ
съществуваш,səʃt̪ɛs't̪vuvəʃ,səʃt̪ɛst̪v'uvəʃ,səʃt̪ɛsˈt̪vuvəʃ
съществуваше,səʃt̪ɛs't̪vuvəʃɛ,səʃt̪ɛst̪v'uvəʃɛ,səʃt̪ɛsˈt̪vuvəʃɛ
съществуващата,səʃt̪ɛs't̪vuvəʃt̪ət̪ə,səʃt̪ɛst̪v'uvəʃt̪ət̪ə,səʃt̪ɛsˈt̪vuvəʃt̪ət̪ə
съществуващите,səʃt̪ɛs't̪vuvəʃt̪it̪ɛ,səʃt̪ɛst̪v'uvəʃt̪it̪ɛ,səʃt̪ɛsˈt̪vuvəʃt̪it̪ɛ
съществуващия,səʃt̪ɛs't̪vuvəʃt̪ijə,səʃt̪ɛst̪v'uvəʃt̪ijə,səʃt̪ɛsˈt̪vuvəʃt̪ijə
съществуващо,səʃt̪ɛs't̪vuvəʃt̪o̝,səʃt̪ɛst̪v'uvəʃt̪o̝,səʃt̪ɛsˈt̪vuvəʃt̪o̝
сядай,'sʲad̪əj,sʲ'ad̪əj,ˈsʲad̪əj
сядайки,'sʲad̪əjkʲi,sʲ'ad̪əjkʲi,ˈsʲad̪əjkʲi
сядал,'sʲad̪əɫ,sʲ'ad̪əɫ,ˈsʲad̪əɫ
сядалия,'sʲad̪əlijə,sʲ'ad̪əlijə,ˈsʲad̪əlijə
сядалото,'sʲad̪əɫo̝t̪o̝,sʲ'ad̪əɫo̝t̪o̝,ˈsʲad̪əɫo̝t̪o̝
сядания,'sʲad̪ənijə,sʲ'ad̪ənijə,ˈsʲad̪ənijə
сядащ,'sʲad̪əʃt̪,sʲ'ad̪əʃt̪,ˈsʲad̪əʃt̪
сядаща,'sʲad̪əʃt̪ə,sʲ'ad̪əʃt̪ə,ˈsʲad̪əʃt̪ə
сядащата,'sʲad̪əʃt̪ət̪ə,sʲ'ad̪əʃt̪ət̪ə,ˈsʲad̪əʃt̪ət̪ə
сядащи,'sʲad̪əʃt̪i,sʲ'ad̪əʃt̪i,ˈsʲad̪əʃt̪i
сядащите,'sʲad̪əʃt̪it̪ɛ,sʲ'ad̪əʃt̪it̪ɛ,ˈsʲad̪əʃt̪it̪ɛ
сядащото,'sʲad̪əʃt̪o̝t̪o̝,sʲ'ad̪əʃt̪o̝t̪o̝,ˈsʲad̪əʃt̪o̝t̪o̝
сякла,'sʲakɫə,sʲ'akɫə,ˈsʲakɫə
сяклата,'sʲakɫət̪ə,sʲ'akɫət̪ə,ˈsʲakɫət̪ə
сякло,'sʲakɫo̝,sʲ'akɫo̝,ˈsʲakɫo̝
сякоха,'sʲako̝xə,sʲ'ako̝xə,ˈsʲako̝xə
сякохме,'sʲako̝xmɛ,sʲ'ako̝xmɛ,ˈsʲako̝xmɛ
сякохте,'sʲako̝xt̪ɛ,sʲ'ako̝xt̪ɛ,ˈsʲako̝xt̪ɛ
сяра,'sʲarə,sʲ'arə,ˈsʲarɑ
табу,tə'bu,təb'u,təˈbu
талий,'talij,t'alij,ˈtalij
танцувай,t̪ɐn't͡suvəj,t̪ɐnt͡s'uvəj,t̪ɐnˈt͡suvəj
танцувалият,t̪ənt͡so'valijət̪,t̪ənt͡sov'alijət̪,t̪ənt͡soˈvalijət̪
танцувалото,t̪ənt͡so'vaɫo̝t̪o̝,t̪ənt͡sov'aɫo̝t̪o̝,t̪ənt͡soˈvaɫo̝t̪o̝
танцувам,t̪ɐn't͡suvəm,t̪ɐnt͡s'uvəm,t̪ɐnˈt͡suvəm
танцуван,t̪ɐn't͡suvən,t̪ɐnt͡s'uvən,t̪ɐnˈt͡suvən
танцувана,t̪ɐn't͡suvənə,t̪ɐnt͡s'uvənə,t̪ɐnˈt͡suvənə
танцувания,t̪ɐn't͡suvənijə,t̪ɐnt͡s'uvənijə,t̪ɐnˈt͡suvənijə
танцувате,t̪ɐn't͡suvət̪ɛ,t̪ɐnt͡s'uvət̪ɛ,t̪ɐnˈt͡suvət̪ɛ
татко,'tatko,t'atko,ˈtatko
тая,'t̪ajə,t̪'ajə,ˈt̪ajə
твое,'t̪vɔɛ,t̪v'ɔɛ,ˈt̪vɔ.ɛ
твоето,'t̪vɔɛt̪o,t̪v'ɔɛt̪o,ˈt̪vɔ.ɛt̪o
твоите,'t̪vɔit̪ɛ,t̪v'ɔit̪ɛ,ˈt̪vɔ.it̪ɛ
тебе,'t̪ɛbɛ,t̪'ɛbɛ,ˈt̪ɛbɛ
текохме,'t̪ɛkoxmɛ,t̪'ɛkoxmɛ,ˈt̪ɛkoxmɛ
текохте,'t̪ɛkoxt̪ɛ,t̪'ɛkoxt̪ɛ,ˈt̪ɛkoxt̪ɛ
телевизора,t̪ɛlɛ'vizoɾə,t̪ɛlɛv'izoɾə,t̪ɛlɛˈvizoɾə
телефониране,t̪ɛlɛfo'niɾənɛ,t̪ɛlɛfon'iɾənɛ,t̪ɛlɛfoˈniɾənɛ
телефонират,t̪ɛlɛfo'niɾət̪,t̪ɛlɛfon'iɾət̪,t̪ɛlɛfoˈniɾət̪
телефонирахте,t̪ɛlɛfo'niɾəxt̪ɛ,t̪ɛlɛfon'iɾəxt̪ɛ,t̪ɛlɛfoˈniɾəxt̪ɛ
телефониращия,t̪ɛlɛfo'niɾəʃt̪ijə,t̪ɛlɛfon'iɾəʃt̪ijə,t̪ɛlɛfoˈniɾəʃt̪ijə
телефониращият,t̪ɛlɛfo'niɾəʃt̪ijət̪,t̪ɛlɛfon'iɾəʃt̪ijət̪,t̪ɛlɛfoˈniɾəʃt̪ijət̪
телефониращо,t̪ɛlɛfo'niɾəʃt̪o̝,t̪ɛlɛfon'iɾəʃt̪o̝,t̪ɛlɛfoˈniɾəʃt̪o̝
тенесин,tɛ'nɛsin,tɛn'ɛsin,tɛˈnɛsin
тербий,'tɛrbij,t'ɛrbij,ˈtɛrbij
тесто,tɛs'tɔ,tɛst'ɔ,tɛsˈtɔ
техния,'t̪ɛxnijə,t̪'ɛxnijə,ˈt̪ɛxnijə
течало,t̪ɛ'tʃaɫo,t̪ɛtʃ'aɫo,t̪ɛˈtʃaɫo
течащо,t̪ɛ'tʃaʃt̪o,t̪ɛtʃ'aʃt̪o,t̪ɛˈtʃaʃt̪o
